minute,group,max_divergence,max_prediction_error
2026-08-21T11:11Z,char-industry,0,0
2026-08-21T11:11Z,char-killmail,0,2
2026-08-21T11:11Z,char-location,0,0
2026-08-21T11:11Z,char-notification,0,0
2026-08-21T11:11Z,char-social,0,0
2026-08-21T11:11Z,char-wallet,0,0
2026-08-21T11:11Z,fitting,0,0
2026-08-21T11:12Z,char-asset,0,0
2026-08-21T11:12Z,char-contract,0,0
2026-08-21T11:12Z,char-detail,0,0
2026-08-21T11:12Z,char-industry,0,0
2026-08-21T11:12Z,char-killmail,0,2
2026-08-21T11:12Z,char-location,0,0
2026-08-21T11:12Z,char-notification,0,0
2026-08-21T11:12Z,char-social,0,0
2026-08-21T11:12Z,char-wallet,0,0
2026-08-21T11:12Z,fitting,0,0
2026-08-21T11:13Z,char-asset,0,0
2026-08-21T11:13Z,char-contract,0,0
2026-08-21T11:13Z,char-detail,0,0
2026-08-21T11:13Z,char-industry,0,0
2026-08-21T11:13Z,char-killmail,0,2
2026-08-21T11:13Z,char-location,0,0
2026-08-21T11:13Z,char-notification,0,0
2026-08-21T11:13Z,char-social,0,0
2026-08-21T11:13Z,char-wallet,0,0
2026-08-21T11:13Z,fitting,0,0
2026-08-21T11:14Z,char-asset,0,0
2026-08-21T11:14Z,char-contract,0,0
2026-08-21T11:14Z,char-detail,0,0
2026-08-21T11:14Z,char-industry,0,0
2026-08-21T11:14Z,char-killmail,0,2
2026-08-21T11:14Z,char-location,0,0
2026-08-21T11:14Z,char-notification,0,0
2026-08-21T11:14Z,char-social,0,0
2026-08-21T11:14Z,char-wallet,0,0
2026-08-21T11:14Z,fitting,0,0
2026-08-21T11:15Z,char-asset,0,0
2026-08-21T11:15Z,char-contract,0,0
2026-08-21T11:15Z,char-detail,0,0
2026-08-21T11:15Z,char-industry,0,0
2026-08-21T11:15Z,char-killmail,0,2
2026-08-21T11:15Z,char-location,0,0
2026-08-21T11:15Z,char-notification,0,0
2026-08-21T11:15Z,char-social,0,0
2026-08-21T11:15Z,char-wallet,0,0
2026-08-21T11:15Z,fitting,0,0
2026-08-21T11:16Z,char-asset,0,0
2026-08-21T11:16Z,char-contract,0,0
2026-08-21T11:16Z,char-detail,0,0
2026-08-21T11:16Z,char-industry,0,0
2026-08-21T11:16Z,char-killmail,0,2
2026-08-21T11:16Z,char-location,0,0
2026-08-21T11:16Z,char-notification,0,0
2026-08-21T11:16Z,char-social,0,0
2026-08-21T11:16Z,char-wallet,0,0
2026-08-21T11:16Z,fitting,0,0
2026-08-21T11:17Z,char-asset,0,0
2026-08-21T11:17Z,char-contract,0,0
2026-08-21T11:17Z,char-detail,0,4
2026-08-21T11:17Z,char-industry,0,0
2026-08-21T11:17Z,char-killmail,0,2
2026-08-21T11:17Z,char-location,0,0
2026-08-21T11:17Z,char-notification,0,0
2026-08-21T11:17Z,char-social,0,0
2026-08-21T11:17Z,char-wallet,0,0
2026-08-21T11:17Z,fitting,0,0
2026-08-21T11:18Z,char-asset,0,0
2026-08-21T11:18Z,char-contract,0,0
2026-08-21T11:18Z,char-detail,0,0
2026-08-21T11:18Z,char-industry,0,0
2026-08-21T11:18Z,char-killmail,0,2
2026-08-21T11:18Z,char-location,0,0
2026-08-21T11:18Z,char-notification,0,0
2026-08-21T11:18Z,char-social,0,0
2026-08-21T11:18Z,char-wallet,0,0
2026-08-21T11:18Z,fitting,0,0
2026-08-21T11:19Z,char-asset,0,0
2026-08-21T11:19Z,char-contract,0,0
2026-08-21T11:19Z,char-detail,0,0
2026-08-21T11:19Z,char-industry,0,0
2026-08-21T11:19Z,char-killmail,0,2
2026-08-21T11:19Z,char-location,0,0
2026-08-21T11:19Z,char-notification,0,0
2026-08-21T11:19Z,char-social,0,0
2026-08-21T11:19Z,char-wallet,0,0
2026-08-21T11:19Z,fitting,0,0
2026-08-21T11:20Z,char-asset,0,0
2026-08-21T11:20Z,char-contract,0,0
2026-08-21T11:20Z,char-detail,0,0
2026-08-21T11:20Z,char-industry,0,0
2026-08-21T11:20Z,char-killmail,0,2
2026-08-21T11:20Z,char-location,0,0
2026-08-21T11:20Z,char-notification,0,0
2026-08-21T11:20Z,char-social,0,0
2026-08-21T11:20Z,char-wallet,0,0
2026-08-21T11:20Z,fitting,0,0
2026-08-21T11:21Z,char-asset,0,0
2026-08-21T11:21Z,char-contract,0,0
2026-08-21T11:21Z,char-detail,0,0
2026-08-21T11:21Z,char-industry,0,0
2026-08-21T11:21Z,char-killmail,0,2
2026-08-21T11:21Z,char-location,0,0
2026-08-21T11:21Z,char-notification,0,0
2026-08-21T11:21Z,char-social,0,0
2026-08-21T11:21Z,char-wallet,0,0
2026-08-21T11:21Z,fitting,0,0
2026-08-21T11:22Z,char-asset,0,0
2026-08-21T11:22Z,char-contract,0,0
2026-08-21T11:22Z,char-detail,0,0
2026-08-21T11:22Z,char-industry,0,0
2026-08-21T11:22Z,char-killmail,0,2
2026-08-21T11:22Z,char-location,0,0
2026-08-21T11:22Z,char-notification,0,0
2026-08-21T11:22Z,char-social,0,2
2026-08-21T11:22Z,char-wallet,0,0
2026-08-21T11:22Z,fitting,0,0
2026-08-21T11:23Z,char-asset,0,0
2026-08-21T11:23Z,char-contract,0,0
2026-08-21T11:23Z,char-detail,0,0
2026-08-21T11:23Z,char-industry,0,0
2026-08-21T11:23Z,char-killmail,0,2
2026-08-21T11:23Z,char-location,0,0
2026-08-21T11:23Z,char-notification,0,0
2026-08-21T11:23Z,char-social,0,0
2026-08-21T11:23Z,char-wallet,0,0
2026-08-21T11:23Z,fitting,0,0
2026-08-21T11:24Z,char-asset,0,0
2026-08-21T11:24Z,char-contract,0,0
2026-08-21T11:24Z,char-detail,0,0
2026-08-21T11:24Z,char-industry,0,0
2026-08-21T11:24Z,char-killmail,0,2
2026-08-21T11:24Z,char-location,0,0
2026-08-21T11:24Z,char-notification,0,0
2026-08-21T11:24Z,char-social,0,0
2026-08-21T11:24Z,char-wallet,0,0
2026-08-21T11:24Z,fitting,0,0
2026-08-21T11:25Z,char-asset,0,0
2026-08-21T11:25Z,char-contract,0,0
2026-08-21T11:25Z,char-detail,0,0
2026-08-21T11:25Z,char-industry,0,0
2026-08-21T11:25Z,char-killmail,0,2
2026-08-21T11:25Z,char-location,0,0
2026-08-21T11:25Z,char-notification,0,0
2026-08-21T11:25Z,char-social,0,0
2026-08-21T11:25Z,char-wallet,0,0
2026-08-21T11:25Z,fitting,0,0
2026-08-21T11:26Z,char-asset,0,0
2026-08-21T11:26Z,char-contract,0,0
2026-08-21T11:26Z,char-detail,0,0
2026-08-21T11:26Z,char-industry,0,0
2026-08-21T11:26Z,char-killmail,0,0
2026-08-21T11:26Z,char-location,0,0
2026-08-21T11:26Z,char-notification,0,0
2026-08-21T11:26Z,char-social,0,0
2026-08-21T11:26Z,char-wallet,0,0
2026-08-21T11:26Z,fitting,0,0
2026-08-21T11:27Z,char-asset,0,0
2026-08-21T11:27Z,char-contract,0,0
2026-08-21T11:27Z,char-detail,0,0
2026-08-21T11:27Z,char-industry,0,0
2026-08-21T11:27Z,char-killmail,0,0
2026-08-21T11:27Z,char-location,0,0
2026-08-21T11:27Z,char-notification,0,0
2026-08-21T11:27Z,char-social,0,0
2026-08-21T11:27Z,char-wallet,0,0
2026-08-21T11:27Z,fitting,0,0
2026-08-21T11:28Z,char-asset,0,0
2026-08-21T11:28Z,char-contract,0,0
2026-08-21T11:28Z,char-detail,0,0
2026-08-21T11:28Z,char-industry,0,0
2026-08-21T11:28Z,char-killmail,0,0
2026-08-21T11:28Z,char-location,0,0
2026-08-21T11:28Z,char-notification,0,0
2026-08-21T11:28Z,char-social,0,0
2026-08-21T11:28Z,char-wallet,0,0
2026-08-21T11:28Z,fitting,0,0
2026-08-21T11:29Z,char-asset,0,0
2026-08-21T11:29Z,char-contract,0,0
2026-08-21T11:29Z,char-detail,0,0
2026-08-21T11:29Z,char-industry,0,0
2026-08-21T11:29Z,char-killmail,0,0
2026-08-21T11:29Z,char-location,0,0
2026-08-21T11:29Z,char-notification,0,0
2026-08-21T11:29Z,char-social,0,0
2026-08-21T11:29Z,char-wallet,0,0
2026-08-21T11:29Z,fitting,0,0
2026-08-21T11:30Z,char-asset,0,0
2026-08-21T11:30Z,char-contract,0,0
2026-08-21T11:30Z,char-detail,0,0
2026-08-21T11:30Z,char-industry,0,0
2026-08-21T11:30Z,char-killmail,0,0
2026-08-21T11:30Z,char-location,0,0
2026-08-21T11:30Z,char-notification,0,0
2026-08-21T11:30Z,char-social,0,0
2026-08-21T11:30Z,char-wallet,0,0
2026-08-21T11:30Z,fitting,0,0
2026-08-21T11:31Z,char-asset,0,0
2026-08-21T11:31Z,char-contract,0,0
2026-08-21T11:31Z,char-detail,0,0
2026-08-21T11:31Z,char-industry,0,0
2026-08-21T11:31Z,char-killmail,0,0
2026-08-21T11:31Z,char-location,0,0
2026-08-21T11:31Z,char-notification,0,0
2026-08-21T11:31Z,char-social,0,0
2026-08-21T11:31Z,char-wallet,0,0
2026-08-21T11:31Z,fitting,0,0
2026-08-21T11:32Z,char-asset,0,0
2026-08-21T11:32Z,char-contract,0,0
2026-08-21T11:32Z,char-detail,0,0
2026-08-21T11:32Z,char-industry,0,0
2026-08-21T11:32Z,char-killmail,0,0
2026-08-21T11:32Z,char-location,0,0
2026-08-21T11:32Z,char-notification,0,0
2026-08-21T11:32Z,char-social,0,0
2026-08-21T11:32Z,char-wallet,0,0
2026-08-21T11:32Z,fitting,0,0
2026-08-21T11:33Z,char-asset,0,0
2026-08-21T11:33Z,char-contract,0,0
2026-08-21T11:33Z,char-detail,0,0
2026-08-21T11:33Z,char-industry,0,0
2026-08-21T11:33Z,char-killmail,0,0
2026-08-21T11:33Z,char-location,0,0
2026-08-21T11:33Z,char-notification,0,0
2026-08-21T11:33Z,char-social,0,0
2026-08-21T11:33Z,char-wallet,0,0
2026-08-21T11:33Z,fitting,0,0
2026-08-21T11:34Z,char-asset,0,0
2026-08-21T11:34Z,char-contract,0,0
2026-08-21T11:34Z,char-detail,0,0
2026-08-21T11:34Z,char-industry,0,0
2026-08-21T11:34Z,char-killmail,0,0
2026-08-21T11:34Z,char-location,0,0
2026-08-21T11:34Z,char-notification,0,0
2026-08-21T11:34Z,char-social,0,0
2026-08-21T11:34Z,char-wallet,0,0
2026-08-21T11:34Z,fitting,0,0
2026-08-21T11:35Z,char-asset,0,0
2026-08-21T11:35Z,char-contract,0,0
2026-08-21T11:35Z,char-detail,0,0
2026-08-21T11:35Z,char-industry,0,0
2026-08-21T11:35Z,char-killmail,0,0
2026-08-21T11:35Z,char-location,0,0
2026-08-21T11:35Z,char-notification,0,0
2026-08-21T11:35Z,char-social,0,0
2026-08-21T11:35Z,char-wallet,0,0
2026-08-21T11:35Z,fitting,0,0
2026-08-21T11:36Z,char-asset,0,0
2026-08-21T11:36Z,char-contract,0,0
2026-08-21T11:36Z,char-detail,0,0
2026-08-21T11:36Z,char-industry,0,0
2026-08-21T11:36Z,char-killmail,0,0
2026-08-21T11:36Z,char-location,0,2
2026-08-21T11:36Z,char-notification,0,0
2026-08-21T11:36Z,char-social,0,0
2026-08-21T11:36Z,char-wallet,0,0
2026-08-21T11:36Z,fitting,0,0
2026-08-21T11:37Z,char-asset,0,0
2026-08-21T11:37Z,char-contract,0,0
2026-08-21T11:37Z,char-detail,0,0
2026-08-21T11:37Z,char-industry,0,0
2026-08-21T11:37Z,char-killmail,0,0
2026-08-21T11:37Z,char-location,0,2
2026-08-21T11:37Z,char-notification,0,0
2026-08-21T11:37Z,char-social,0,0
2026-08-21T11:37Z,char-wallet,0,0
2026-08-21T11:37Z,fitting,0,0
2026-08-21T11:38Z,char-asset,0,0
2026-08-21T11:38Z,char-contract,0,0
2026-08-21T11:38Z,char-detail,0,0
2026-08-21T11:38Z,char-industry,0,0
2026-08-21T11:38Z,char-killmail,0,0
2026-08-21T11:38Z,char-location,0,0
2026-08-21T11:38Z,char-notification,0,0
2026-08-21T11:38Z,char-social,0,0
2026-08-21T11:38Z,char-wallet,0,0
2026-08-21T11:38Z,fitting,0,0
2026-08-21T11:39Z,char-asset,0,0
2026-08-21T11:39Z,char-contract,0,0
2026-08-21T11:39Z,char-detail,0,0
2026-08-21T11:39Z,char-industry,0,0
2026-08-21T11:39Z,char-killmail,0,0
2026-08-21T11:39Z,char-location,0,0
2026-08-21T11:39Z,char-notification,0,0
2026-08-21T11:39Z,char-social,0,0
2026-08-21T11:39Z,char-wallet,0,0
2026-08-21T11:39Z,fitting,0,0
2026-08-21T11:40Z,char-asset,0,0
2026-08-21T11:40Z,char-contract,0,0
2026-08-21T11:40Z,char-detail,0,0
2026-08-21T11:40Z,char-industry,0,0
2026-08-21T11:40Z,char-killmail,0,0
2026-08-21T11:40Z,char-location,0,0
2026-08-21T11:40Z,char-notification,0,0
2026-08-21T11:40Z,char-social,0,0
2026-08-21T11:40Z,char-wallet,0,0
2026-08-21T11:40Z,fitting,0,0
2026-08-21T11:41Z,char-asset,0,0
2026-08-21T11:41Z,char-contract,0,0
2026-08-21T11:41Z,char-detail,0,0
2026-08-21T11:41Z,char-industry,0,0
2026-08-21T11:41Z,char-killmail,0,0
2026-08-21T11:41Z,char-location,0,0
2026-08-21T11:41Z,char-notification,0,0
2026-08-21T11:41Z,char-social,0,0
2026-08-21T11:41Z,char-wallet,0,0
2026-08-21T11:41Z,fitting,0,0
2026-08-21T11:41Z,insurance,0,0
2026-08-21T11:41Z,meta,0,0
2026-08-21T11:41Z,sovereignty,0,0
2026-08-21T11:41Z,status,0,0
2026-08-21T11:42Z,char-asset,0,0
2026-08-21T11:42Z,char-contract,0,0
2026-08-21T11:42Z,char-detail,0,2
2026-08-21T11:42Z,char-industry,0,0
2026-08-21T11:42Z,char-killmail,0,0
2026-08-21T11:42Z,char-location,0,0
2026-08-21T11:42Z,char-notification,0,0
2026-08-21T11:42Z,char-social,0,0
2026-08-21T11:42Z,char-wallet,0,0
2026-08-21T11:42Z,fitting,0,0
2026-08-21T11:42Z,insurance,0,0
2026-08-21T11:42Z,meta,0,2
2026-08-21T11:42Z,sovereignty,0,4
2026-08-21T11:42Z,status,0,2
2026-08-21T11:43Z,char-asset,0,0
2026-08-21T11:43Z,char-contract,0,0
2026-08-21T11:43Z,char-detail,0,2
2026-08-21T11:43Z,char-industry,0,0
2026-08-21T11:43Z,char-killmail,0,0
2026-08-21T11:43Z,char-location,0,0
2026-08-21T11:43Z,char-notification,0,0
2026-08-21T11:43Z,char-social,0,0
2026-08-21T11:43Z,char-wallet,0,0
2026-08-21T11:43Z,fitting,0,0
2026-08-21T11:43Z,insurance,0,0
2026-08-21T11:43Z,meta,0,2
2026-08-21T11:43Z,sovereignty,0,2
2026-08-21T11:43Z,status,0,2
2026-08-21T11:44Z,char-asset,0,0
2026-08-21T11:44Z,char-contract,0,0
2026-08-21T11:44Z,char-detail,0,0
2026-08-21T11:44Z,char-industry,0,0
2026-08-21T11:44Z,char-killmail,0,0
2026-08-21T11:44Z,char-location,0,0
2026-08-21T11:44Z,char-notification,0,0
2026-08-21T11:44Z,char-social,0,0
2026-08-21T11:44Z,char-wallet,0,0
2026-08-21T11:44Z,fitting,0,0
2026-08-21T11:44Z,insurance,0,0
2026-08-21T11:44Z,meta,0,2
2026-08-21T11:44Z,sovereignty,0,2
2026-08-21T11:44Z,status,0,2
2026-08-21T11:45Z,char-asset,0,0
2026-08-21T11:45Z,char-contract,0,0
2026-08-21T11:45Z,char-detail,0,0
2026-08-21T11:45Z,char-industry,0,0
2026-08-21T11:45Z,char-killmail,0,0
2026-08-21T11:45Z,char-location,0,4
2026-08-21T11:45Z,char-notification,0,0
2026-08-21T11:45Z,char-social,0,0
2026-08-21T11:45Z,char-wallet,0,0
2026-08-21T11:45Z,fitting,0,0
2026-08-21T11:45Z,insurance,0,0
2026-08-21T11:45Z,meta,0,2
2026-08-21T11:45Z,sovereignty,0,2
2026-08-21T11:45Z,status,0,2
2026-08-21T11:46Z,char-asset,0,0
2026-08-21T11:46Z,char-contract,0,0
2026-08-21T11:46Z,char-detail,0,0
2026-08-21T11:46Z,char-industry,0,0
2026-08-21T11:46Z,char-killmail,0,0
2026-08-21T11:46Z,char-location,0,4
2026-08-21T11:46Z,char-notification,0,0
2026-08-21T11:46Z,char-social,0,0
2026-08-21T11:46Z,char-wallet,0,0
2026-08-21T11:46Z,fitting,0,0
2026-08-21T11:46Z,insurance,0,0
2026-08-21T11:46Z,meta,0,2
2026-08-21T11:46Z,sovereignty,0,2
2026-08-21T11:46Z,status,0,2
2026-08-21T11:47Z,char-asset,0,0
2026-08-21T11:47Z,char-contract,0,0
2026-08-21T11:47Z,char-detail,0,0
2026-08-21T11:47Z,char-industry,0,0
2026-08-21T11:47Z,char-killmail,0,0
2026-08-21T11:47Z,char-location,0,4
2026-08-21T11:47Z,char-notification,0,0
2026-08-21T11:47Z,char-social,0,0
2026-08-21T11:47Z,char-wallet,0,0
2026-08-21T11:47Z,fitting,0,0
2026-08-21T11:47Z,insurance,0,0
2026-08-21T11:47Z,meta,0,2
2026-08-21T11:47Z,sovereignty,0,2
2026-08-21T11:47Z,status,0,2
2026-08-21T11:48Z,char-asset,0,0
2026-08-21T11:48Z,char-contract,0,0
2026-08-21T11:48Z,char-detail,0,0
2026-08-21T11:48Z,char-industry,0,0
2026-08-21T11:48Z,char-killmail,0,0
2026-08-21T11:48Z,char-location,0,4
2026-08-21T11:48Z,char-notification,0,0
2026-08-21T11:48Z,char-social,0,0
2026-08-21T11:48Z,char-wallet,0,0
2026-08-21T11:48Z,fitting,0,0
2026-08-21T11:48Z,insurance,0,0
2026-08-21T11:48Z,meta,0,2
2026-08-21T11:48Z,sovereignty,0,2
2026-08-21T11:48Z,status,0,2
2026-08-21T11:49Z,char-asset,0,0
2026-08-21T11:49Z,char-contract,0,0
2026-08-21T11:49Z,char-detail,0,0
2026-08-21T11:49Z,char-industry,0,0
2026-08-21T11:49Z,char-killmail,0,0
2026-08-21T11:49Z,char-location,0,0
2026-08-21T11:49Z,char-notification,0,0
2026-08-21T11:49Z,char-social,0,0
2026-08-21T11:49Z,char-wallet,0,0
2026-08-21T11:49Z,fitting,0,0
2026-08-21T11:49Z,insurance,0,0
2026-08-21T11:49Z,meta,0,2
2026-08-21T11:49Z,sovereignty,0,2
2026-08-21T11:49Z,status,0,2
2026-08-21T11:50Z,char-asset,0,0
2026-08-21T11:50Z,char-contract,0,0
2026-08-21T11:50Z,char-detail,0,0
2026-08-21T11:50Z,char-industry,0,0
2026-08-21T11:50Z,char-killmail,0,0
2026-08-21T11:50Z,char-location,0,0
2026-08-21T11:50Z,char-notification,0,0
2026-08-21T11:50Z,char-social,0,0
2026-08-21T11:50Z,char-wallet,0,0
2026-08-21T11:50Z,fitting,0,0
2026-08-21T11:50Z,insurance,0,0
2026-08-21T11:50Z,meta,0,2
2026-08-21T11:50Z,sovereignty,0,2
2026-08-21T11:50Z,status,0,2
2026-08-21T11:51Z,char-asset,0,0
2026-08-21T11:51Z,char-contract,0,0
2026-08-21T11:51Z,char-detail,0,0
2026-08-21T11:51Z,char-industry,0,0
2026-08-21T11:51Z,char-killmail,0,0
2026-08-21T11:51Z,char-location,0,0
2026-08-21T11:51Z,char-notification,0,0
2026-08-21T11:51Z,char-social,0,0
2026-08-21T11:51Z,char-wallet,0,0
2026-08-21T11:51Z,fitting,0,0
2026-08-21T11:51Z,insurance,0,0
2026-08-21T11:51Z,meta,0,2
2026-08-21T11:51Z,sovereignty,0,2
2026-08-21T11:51Z,status,0,2
2026-08-21T11:52Z,char-asset,0,0
2026-08-21T11:52Z,char-contract,0,0
2026-08-21T11:52Z,char-detail,0,0
2026-08-21T11:52Z,char-industry,0,0
2026-08-21T11:52Z,char-killmail,0,0
2026-08-21T11:52Z,char-location,0,0
2026-08-21T11:52Z,char-notification,0,0
2026-08-21T11:52Z,char-social,0,0
2026-08-21T11:52Z,char-wallet,0,0
2026-08-21T11:52Z,fitting,0,0
2026-08-21T11:52Z,insurance,0,0
2026-08-21T11:52Z,meta,0,2
2026-08-21T11:52Z,sovereignty,0,2
2026-08-21T11:52Z,status,0,2
2026-08-21T11:53Z,char-asset,0,0
2026-08-21T11:53Z,char-contract,0,0
2026-08-21T11:53Z,char-detail,0,0
2026-08-21T11:53Z,char-industry,0,0
2026-08-21T11:53Z,char-killmail,0,0
2026-08-21T11:53Z,char-location,0,0
2026-08-21T11:53Z,char-notification,0,0
2026-08-21T11:53Z,char-social,0,0
2026-08-21T11:53Z,char-wallet,0,0
2026-08-21T11:53Z,fitting,0,0
2026-08-21T11:53Z,insurance,0,0
2026-08-21T11:53Z,meta,0,2
2026-08-21T11:53Z,sovereignty,0,2
2026-08-21T11:53Z,status,0,2
2026-08-21T11:54Z,char-asset,0,0
2026-08-21T11:54Z,char-contract,0,0
2026-08-21T11:54Z,char-detail,0,0
2026-08-21T11:54Z,char-industry,0,0
2026-08-21T11:54Z,char-killmail,0,0
2026-08-21T11:54Z,char-location,0,0
2026-08-21T11:54Z,char-notification,0,0
2026-08-21T11:54Z,char-social,0,0
2026-08-21T11:54Z,char-wallet,0,0
2026-08-21T11:54Z,fitting,0,0
2026-08-21T11:54Z,insurance,0,0
2026-08-21T11:54Z,meta,0,2
2026-08-21T11:54Z,sovereignty,0,2
2026-08-21T11:54Z,status,0,2
2026-08-21T11:55Z,char-asset,0,0
2026-08-21T11:55Z,char-contract,0,0
2026-08-21T11:55Z,char-detail,0,0
2026-08-21T11:55Z,char-industry,0,0
2026-08-21T11:55Z,char-killmail,0,0
2026-08-21T11:55Z,char-location,0,0
2026-08-21T11:55Z,char-notification,0,0
2026-08-21T11:55Z,char-social,0,0
2026-08-21T11:55Z,char-wallet,0,0
2026-08-21T11:55Z,fitting,0,0
2026-08-21T11:55Z,insurance,0,0
2026-08-21T11:55Z,meta,0,2
2026-08-21T11:55Z,sovereignty,0,2
2026-08-21T11:55Z,status,0,2
2026-08-21T11:56Z,char-asset,0,0
2026-08-21T11:56Z,char-contract,0,0
2026-08-21T11:56Z,char-detail,0,0
2026-08-21T11:56Z,char-industry,0,0
2026-08-21T11:56Z,char-killmail,0,0
2026-08-21T11:56Z,char-location,0,0
2026-08-21T11:56Z,char-notification,0,0
2026-08-21T11:56Z,char-social,0,0
2026-08-21T11:56Z,char-wallet,0,0
2026-08-21T11:56Z,fitting,0,0
2026-08-21T11:56Z,insurance,0,0
2026-08-21T11:56Z,meta,0,2
2026-08-21T11:56Z,sovereignty,0,2
2026-08-21T11:56Z,status,0,2
2026-08-21T11:57Z,char-asset,0,0
2026-08-21T11:57Z,char-contract,0,0
2026-08-21T11:57Z,char-detail,0,2
2026-08-21T11:57Z,char-industry,0,0
2026-08-21T11:57Z,char-killmail,0,0
2026-08-21T11:57Z,char-location,0,0
