minute,group,max_divergence,max_prediction_error
2026-08-21T15:22Z,char-detail,0,2
2026-08-21T15:22Z,char-industry,0,2
2026-08-21T15:22Z,char-killmail,0,0
2026-08-21T15:22Z,char-location,0,5
2026-08-21T15:22Z,char-notification,0,0
2026-08-21T15:22Z,char-social,0,2
2026-08-21T15:22Z,char-wallet,0,2
2026-08-21T15:22Z,fitting,0,0
2026-08-21T15:23Z,char-asset,0,0
2026-08-21T15:23Z,char-contract,0,0
2026-08-21T15:23Z,char-detail,0,2
2026-08-21T15:23Z,char-industry,0,2
2026-08-21T15:23Z,char-killmail,0,0
2026-08-21T15:23Z,char-location,0,5
2026-08-21T15:23Z,char-notification,0,0
2026-08-21T15:23Z,char-social,0,2
2026-08-21T15:23Z,char-wallet,0,2
2026-08-21T15:23Z,fitting,0,0
2026-08-21T15:24Z,char-asset,0,0
2026-08-21T15:24Z,char-contract,0,0
2026-08-21T15:24Z,char-detail,0,2
2026-08-21T15:24Z,char-industry,0,2
2026-08-21T15:24Z,char-killmail,0,0
2026-08-21T15:24Z,char-location,0,5
2026-08-21T15:24Z,char-notification,0,0
2026-08-21T15:24Z,char-social,0,4
2026-08-21T15:24Z,char-wallet,0,2
2026-08-21T15:24Z,fitting,0,0
2026-08-21T15:25Z,char-asset,0,0
2026-08-21T15:25Z,char-contract,0,0
2026-08-21T15:25Z,char-detail,0,2
2026-08-21T15:25Z,char-industry,0,2
2026-08-21T15:25Z,char-killmail,0,0
2026-08-21T15:25Z,char-location,0,5
2026-08-21T15:25Z,char-notification,0,0
2026-08-21T15:25Z,char-social,0,2
2026-08-21T15:25Z,char-wallet,0,2
2026-08-21T15:25Z,fitting,0,0
2026-08-21T15:26Z,char-asset,0,0
2026-08-21T15:26Z,char-contract,0,0
2026-08-21T15:26Z,char-detail,0,2
2026-08-21T15:26Z,char-industry,0,2
2026-08-21T15:26Z,char-killmail,0,0
2026-08-21T15:26Z,char-location,0,5
2026-08-21T15:26Z,char-notification,0,0
2026-08-21T15:26Z,char-social,0,4
2026-08-21T15:26Z,char-wallet,0,2
2026-08-21T15:26Z,fitting,0,0
2026-08-21T15:27Z,char-asset,0,0
2026-08-21T15:27Z,char-contract,0,0
2026-08-21T15:27Z,char-detail,0,2
2026-08-21T15:27Z,char-industry,0,2
2026-08-21T15:27Z,char-killmail,0,0
2026-08-21T15:27Z,char-location,0,5
2026-08-21T15:27Z,char-notification,0,0
2026-08-21T15:27Z,char-social,0,2
2026-08-21T15:27Z,char-wallet,0,2
2026-08-21T15:27Z,fitting,0,0
2026-08-21T15:28Z,char-asset,0,0
2026-08-21T15:28Z,char-contract,0,0
2026-08-21T15:28Z,char-detail,0,2
2026-08-21T15:28Z,char-industry,0,2
2026-08-21T15:28Z,char-killmail,0,0
2026-08-21T15:28Z,char-location,0,5
2026-08-21T15:28Z,char-notification,0,0
2026-08-21T15:28Z,char-social,0,2
2026-08-21T15:28Z,char-wallet,0,2
2026-08-21T15:28Z,fitting,0,0
2026-08-21T15:29Z,char-asset,0,0
2026-08-21T15:29Z,char-contract,0,0
2026-08-21T15:29Z,char-detail,0,2
2026-08-21T15:29Z,char-industry,0,2
2026-08-21T15:29Z,char-killmail,0,0
2026-08-21T15:29Z,char-location,0,5
2026-08-21T15:29Z,char-notification,0,0
2026-08-21T15:29Z,char-social,0,2
2026-08-21T15:29Z,char-wallet,0,2
2026-08-21T15:29Z,fitting,0,0
2026-08-21T15:30Z,char-asset,0,0
2026-08-21T15:30Z,char-contract,0,0
2026-08-21T15:30Z,char-detail,0,4
2026-08-21T15:30Z,char-industry,0,2
2026-08-21T15:30Z,char-killmail,0,0
2026-08-21T15:30Z,char-location,0,5
2026-08-21T15:30Z,char-notification,0,0
2026-08-21T15:30Z,char-social,0,2
2026-08-21T15:30Z,char-wallet,0,2
2026-08-21T15:30Z,fitting,0,0
2026-08-21T15:31Z,char-asset,0,0
2026-08-21T15:31Z,char-contract,0,0
2026-08-21T15:31Z,char-detail,0,2
2026-08-21T15:31Z,char-industry,0,2
2026-08-21T15:31Z,char-killmail,0,0
2026-08-21T15:31Z,char-location,0,5
2026-08-21T15:31Z,char-notification,0,0
2026-08-21T15:31Z,char-social,0,2
2026-08-21T15:31Z,char-wallet,0,2
2026-08-21T15:31Z,fitting,0,0
2026-08-21T15:32Z,char-asset,0,0
2026-08-21T15:32Z,char-contract,0,0
2026-08-21T15:32Z,char-detail,0,2
2026-08-21T15:32Z,char-industry,0,2
2026-08-21T15:32Z,char-killmail,0,0
2026-08-21T15:32Z,char-location,0,5
2026-08-21T15:32Z,char-notification,0,0
2026-08-21T15:32Z,char-social,0,2
2026-08-21T15:32Z,char-wallet,0,2
2026-08-21T15:32Z,fitting,0,0
2026-08-21T15:33Z,char-asset,0,0
2026-08-21T15:33Z,char-contract,0,0
2026-08-21T15:33Z,char-detail,0,2
2026-08-21T15:33Z,char-industry,0,2
2026-08-21T15:33Z,char-killmail,0,0
2026-08-21T15:33Z,char-location,0,5
2026-08-21T15:33Z,char-notification,0,0
2026-08-21T15:33Z,char-social,0,2
2026-08-21T15:33Z,char-wallet,0,2
2026-08-21T15:33Z,fitting,0,0
2026-08-21T15:34Z,char-asset,0,0
2026-08-21T15:34Z,char-contract,0,0
2026-08-21T15:34Z,char-detail,0,2
2026-08-21T15:34Z,char-industry,0,2
2026-08-21T15:34Z,char-killmail,0,0
2026-08-21T15:34Z,char-location,0,5
2026-08-21T15:34Z,char-notification,0,0
2026-08-21T15:34Z,char-social,0,2
2026-08-21T15:34Z,char-wallet,0,4
2026-08-21T15:34Z,fitting,0,0
2026-08-21T15:35Z,char-asset,0,0
2026-08-21T15:35Z,char-contract,0,0
2026-08-21T15:35Z,char-detail,0,4
2026-08-21T15:35Z,char-industry,0,2
2026-08-21T15:35Z,char-killmail,0,0
2026-08-21T15:35Z,char-location,0,5
2026-08-21T15:35Z,char-notification,0,0
2026-08-21T15:35Z,char-social,0,2
2026-08-21T15:35Z,char-wallet,0,2
2026-08-21T15:35Z,fitting,0,0
2026-08-21T15:36Z,char-asset,0,0
2026-08-21T15:36Z,char-contract,0,0
2026-08-21T15:36Z,char-detail,0,2
2026-08-21T15:36Z,char-industry,0,2
2026-08-21T15:36Z,char-killmail,0,0
2026-08-21T15:36Z,char-location,0,5
2026-08-21T15:36Z,char-notification,0,0
2026-08-21T15:36Z,char-social,0,2
2026-08-21T15:36Z,char-wallet,0,2
2026-08-21T15:36Z,fitting,0,0
2026-08-21T15:37Z,char-asset,0,0
2026-08-21T15:37Z,char-contract,0,0
2026-08-21T15:37Z,char-detail,0,2
2026-08-21T15:37Z,char-industry,0,2
2026-08-21T15:37Z,char-killmail,0,0
2026-08-21T15:37Z,char-location,0,2
2026-08-21T15:37Z,char-notification,0,0
2026-08-21T15:37Z,char-social,0,2
2026-08-21T15:37Z,char-wallet,0,2
2026-08-21T15:37Z,fitting,0,0
2026-08-21T15:38Z,char-asset,0,0
2026-08-21T15:38Z,char-contract,0,0
2026-08-21T15:38Z,char-detail,0,2
2026-08-21T15:38Z,char-industry,0,2
2026-08-21T15:38Z,char-killmail,0,0
2026-08-21T15:38Z,char-location,0,4
2026-08-21T15:38Z,char-notification,0,0
2026-08-21T15:38Z,char-social,0,2
2026-08-21T15:38Z,char-wallet,0,2
2026-08-21T15:38Z,fitting,0,0
2026-08-21T15:39Z,char-asset,0,0
2026-08-21T15:39Z,char-contract,0,0
2026-08-21T15:39Z,char-detail,0,4
2026-08-21T15:39Z,char-industry,0,2
2026-08-21T15:39Z,char-killmail,0,0
2026-08-21T15:39Z,char-location,0,2
2026-08-21T15:39Z,char-notification,0,0
2026-08-21T15:39Z,char-social,0,2
2026-08-21T15:39Z,char-wallet,0,2
2026-08-21T15:39Z,fitting,0,0
2026-08-21T15:40Z,char-asset,0,0
2026-08-21T15:40Z,char-contract,0,0
2026-08-21T15:40Z,char-detail,0,4
2026-08-21T15:40Z,char-industry,0,2
2026-08-21T15:40Z,char-killmail,0,0
2026-08-21T15:40Z,char-location,0,4
2026-08-21T15:40Z,char-notification,0,0
2026-08-21T15:40Z,char-social,0,4
2026-08-21T15:40Z,char-wallet,0,0
2026-08-21T15:40Z,fitting,0,0
2026-08-21T15:41Z,char-asset,0,0
2026-08-21T15:41Z,char-contract,0,0
2026-08-21T15:41Z,char-detail,0,2
2026-08-21T15:41Z,char-industry,0,2
2026-08-21T15:41Z,char-killmail,0,0
2026-08-21T15:41Z,char-location,0,2
2026-08-21T15:41Z,char-notification,0,0
2026-08-21T15:41Z,char-social,0,2
2026-08-21T15:41Z,char-wallet,0,2
2026-08-21T15:41Z,fitting,0,0
2026-08-21T15:42Z,char-asset,0,0
2026-08-21T15:42Z,char-contract,0,0
2026-08-21T15:42Z,char-detail,0,4
2026-08-21T15:42Z,char-industry,0,2
2026-08-21T15:42Z,char-killmail,0,0
2026-08-21T15:42Z,char-location,0,2
2026-08-21T15:42Z,char-notification,0,0
2026-08-21T15:42Z,char-social,0,2
2026-08-21T15:42Z,char-wallet,0,2
2026-08-21T15:42Z,fitting,0,0
2026-08-21T15:43Z,char-asset,0,0
2026-08-21T15:43Z,char-contract,0,0
2026-08-21T15:43Z,char-detail,0,2
2026-08-21T15:43Z,char-industry,0,2
2026-08-21T15:43Z,char-killmail,0,0
2026-08-21T15:43Z,char-location,0,4
2026-08-21T15:43Z,char-notification,0,0
2026-08-21T15:43Z,char-social,0,2
2026-08-21T15:43Z,char-wallet,0,2
2026-08-21T15:43Z,fitting,0,0
2026-08-21T15:44Z,char-asset,0,0
2026-08-21T15:44Z,char-contract,0,0
2026-08-21T15:44Z,char-detail,0,4
2026-08-21T15:44Z,char-industry,0,5
2026-08-21T15:44Z,char-killmail,0,0
2026-08-21T15:44Z,char-location,0,4
2026-08-21T15:44Z,char-notification,0,0
2026-08-21T15:44Z,char-social,0,2
2026-08-21T15:44Z,char-wallet,0,2
2026-08-21T15:44Z,fitting,0,0
2026-08-21T15:45Z,char-asset,0,0
2026-08-21T15:45Z,char-contract,0,0
2026-08-21T15:45Z,char-detail,0,2
2026-08-21T15:45Z,char-industry,0,5
2026-08-21T15:45Z,char-killmail,0,0
2026-08-21T15:45Z,char-location,0,4
2026-08-21T15:45Z,char-notification,0,0
2026-08-21T15:45Z,char-social,0,2
2026-08-21T15:45Z,char-wallet,0,2
2026-08-21T15:45Z,fitting,0,0
2026-08-21T15:46Z,char-asset,0,0
2026-08-21T15:46Z,char-contract,0,0
2026-08-21T15:46Z,char-detail,0,2
2026-08-21T15:46Z,char-industry,0,5
2026-08-21T15:46Z,char-killmail,0,0
2026-08-21T15:46Z,char-location,0,5
2026-08-21T15:46Z,char-notification,0,0
2026-08-21T15:46Z,char-social,0,5
2026-08-21T15:46Z,char-wallet,0,0
2026-08-21T15:46Z,fitting,0,0
2026-08-21T15:46Z,insurance,0,0
2026-08-21T15:46Z,meta,0,2
2026-08-21T15:46Z,sovereignty,0,2
2026-08-21T15:46Z,status,0,2
2026-08-21T15:47Z,char-asset,0,0
2026-08-21T15:47Z,char-contract,0,0
2026-08-21T15:47Z,char-detail,0,5
2026-08-21T15:47Z,char-industry,0,5
2026-08-21T15:47Z,char-killmail,0,0
2026-08-21T15:47Z,char-location,0,4
2026-08-21T15:47Z,char-notification,0,0
2026-08-21T15:47Z,char-social,0,2
2026-08-21T15:47Z,char-wallet,0,0
2026-08-21T15:47Z,fitting,0,0
2026-08-21T15:47Z,insurance,0,0
2026-08-21T15:47Z,meta,0,2
2026-08-21T15:47Z,sovereignty,0,2
2026-08-21T15:47Z,status,0,2
2026-08-21T15:48Z,char-asset,0,0
2026-08-21T15:48Z,char-contract,0,0
2026-08-21T15:48Z,char-detail,0,5
2026-08-21T15:48Z,char-industry,0,5
2026-08-21T15:48Z,char-killmail,0,0
2026-08-21T15:48Z,char-location,0,4
2026-08-21T15:48Z,char-notification,0,0
2026-08-21T15:48Z,char-social,0,2
2026-08-21T15:48Z,char-wallet,0,0
2026-08-21T15:48Z,fitting,0,0
2026-08-21T15:48Z,insurance,0,0
2026-08-21T15:48Z,meta,0,2
2026-08-21T15:48Z,sovereignty,0,2
2026-08-21T15:48Z,status,0,2
2026-08-21T15:49Z,char-asset,0,0
2026-08-21T15:49Z,char-contract,0,0
2026-08-21T15:49Z,char-detail,0,5
2026-08-21T15:49Z,char-industry,0,5
2026-08-21T15:49Z,char-killmail,0,0
2026-08-21T15:49Z,char-location,0,2
2026-08-21T15:49Z,char-notification,0,0
2026-08-21T15:49Z,char-social,0,2
2026-08-21T15:49Z,char-wallet,0,0
2026-08-21T15:49Z,fitting,0,0
2026-08-21T15:49Z,insurance,0,0
2026-08-21T15:49Z,meta,0,2
2026-08-21T15:49Z,sovereignty,0,2
2026-08-21T15:49Z,status,0,2
2026-08-21T15:50Z,char-asset,0,0
2026-08-21T15:50Z,char-contract,0,0
2026-08-21T15:50Z,char-detail,0,5
2026-08-21T15:50Z,char-industry,0,5
2026-08-21T15:50Z,char-killmail,0,0
2026-08-21T15:50Z,char-location,0,5
2026-08-21T15:50Z,char-notification,0,0
2026-08-21T15:50Z,char-social,0,5
2026-08-21T15:50Z,char-wallet,0,0
2026-08-21T15:50Z,fitting,0,5
2026-08-21T15:50Z,insurance,0,0
2026-08-21T15:50Z,meta,0,2
2026-08-21T15:50Z,sovereignty,0,2
2026-08-21T15:50Z,status,0,2
2026-08-21T15:51Z,char-asset,0,0
2026-08-21T15:51Z,char-contract,0,0
2026-08-21T15:51Z,char-detail,0,5
2026-08-21T15:51Z,char-industry,0,5
2026-08-21T15:51Z,char-killmail,0,0
2026-08-21T15:51Z,char-location,0,5
2026-08-21T15:51Z,char-notification,0,0
2026-08-21T15:51Z,char-social,0,5
2026-08-21T15:51Z,char-wallet,0,0
2026-08-21T15:51Z,fitting,0,5
2026-08-21T15:51Z,insurance,0,0
2026-08-21T15:51Z,meta,0,2
2026-08-21T15:51Z,sovereignty,0,2
2026-08-21T15:51Z,status,0,2
2026-08-21T15:52Z,char-asset,0,0
2026-08-21T15:52Z,char-contract,0,0
2026-08-21T15:52Z,char-detail,0,5
2026-08-21T15:52Z,char-industry,0,5
2026-08-21T15:52Z,char-killmail,0,0
2026-08-21T15:52Z,char-location,0,5
2026-08-21T15:52Z,char-notification,0,0
2026-08-21T15:52Z,char-social,0,5
2026-08-21T15:52Z,char-wallet,0,0
2026-08-21T15:52Z,fitting,0,5
2026-08-21T15:52Z,insurance,0,0
2026-08-21T15:52Z,meta,0,2
2026-08-21T15:52Z,sovereignty,0,2
2026-08-21T15:52Z,status,0,2
2026-08-21T15:53Z,char-asset,0,0
2026-08-21T15:53Z,char-contract,0,0
2026-08-21T15:53Z,char-detail,0,5
2026-08-21T15:53Z,char-industry,0,5
2026-08-21T15:53Z,char-killmail,0,0
2026-08-21T15:53Z,char-location,0,5
2026-08-21T15:53Z,char-notification,0,0
2026-08-21T15:53Z,char-social,0,2
2026-08-21T15:53Z,char-wallet,0,0
2026-08-21T15:53Z,fitting,0,5
2026-08-21T15:53Z,insurance,0,0
2026-08-21T15:53Z,meta,0,2
2026-08-21T15:53Z,sovereignty,0,2
2026-08-21T15:53Z,status,0,2
2026-08-21T15:54Z,char-asset,0,0
2026-08-21T15:54Z,char-contract,0,0
2026-08-21T15:54Z,char-detail,0,5
2026-08-21T15:54Z,char-industry,0,5
2026-08-21T15:54Z,char-killmail,0,0
2026-08-21T15:54Z,char-location,0,5
2026-08-21T15:54Z,char-notification,0,0
2026-08-21T15:54Z,char-social,0,2
2026-08-21T15:54Z,char-wallet,0,2
2026-08-21T15:54Z,fitting,0,5
2026-08-21T15:54Z,insurance,0,0
2026-08-21T15:54Z,meta,0,2
2026-08-21T15:54Z,sovereignty,0,2
2026-08-21T15:54Z,status,0,2
2026-08-21T15:55Z,char-asset,0,0
2026-08-21T15:55Z,char-contract,0,0
2026-08-21T15:55Z,char-detail,0,5
2026-08-21T15:55Z,char-industry,0,5
2026-08-21T15:55Z,char-killmail,0,0
2026-08-21T15:55Z,char-location,0,5
2026-08-21T15:55Z,char-notification,0,0
2026-08-21T15:55Z,char-social,0,2
2026-08-21T15:55Z,char-wallet,0,0
2026-08-21T15:55Z,fitting,0,5
2026-08-21T15:55Z,insurance,0,0
2026-08-21T15:55Z,meta,0,2
2026-08-21T15:55Z,sovereignty,0,2
2026-08-21T15:55Z,status,0,2
2026-08-21T15:56Z,char-asset,0,0
2026-08-21T15:56Z,char-contract,0,0
2026-08-21T15:56Z,char-detail,0,5
2026-08-21T15:56Z,char-industry,0,5
2026-08-21T15:56Z,char-killmail,0,0
2026-08-21T15:56Z,char-location,0,5
2026-08-21T15:56Z,char-notification,0,0
2026-08-21T15:56Z,char-social,0,2
2026-08-21T15:56Z,char-wallet,0,5
2026-08-21T15:56Z,fitting,0,5
2026-08-21T15:56Z,insurance,0,0
2026-08-21T15:56Z,meta,0,2
2026-08-21T15:56Z,sovereignty,0,2
2026-08-21T15:56Z,status,0,2
2026-08-21T15:57Z,char-asset,0,0
2026-08-21T15:57Z,char-contract,0,0
2026-08-21T15:57Z,char-detail,0,5
2026-08-21T15:57Z,char-industry,0,5
2026-08-21T15:57Z,char-killmail,0,0
2026-08-21T15:57Z,char-location,0,5
2026-08-21T15:57Z,char-notification,0,0
2026-08-21T15:57Z,char-social,0,2
2026-08-21T15:57Z,char-wallet,0,5
2026-08-21T15:57Z,fitting,0,5
2026-08-21T15:57Z,insurance,0,0
2026-08-21T15:57Z,meta,0,2
2026-08-21T15:57Z,sovereignty,0,2
2026-08-21T15:57Z,status,0,2
2026-08-21T15:58Z,char-asset,0,0
2026-08-21T15:58Z,char-contract,0,0
2026-08-21T15:58Z,char-detail,0,5
2026-08-21T15:58Z,char-industry,0,5
2026-08-21T15:58Z,char-killmail,0,0
2026-08-21T15:58Z,char-location,0,5
2026-08-21T15:58Z,char-notification,0,0
2026-08-21T15:58Z,char-social,0,2
2026-08-21T15:58Z,char-wallet,0,5
2026-08-21T15:58Z,fitting,0,5
2026-08-21T15:58Z,insurance,0,0
2026-08-21T15:58Z,meta,0,2
2026-08-21T15:58Z,sovereignty,0,2
2026-08-21T15:58Z,status,0,2
2026-08-21T15:59Z,char-asset,0,0
2026-08-21T15:59Z,char-contract,0,0
2026-08-21T15:59Z,char-detail,0,5
2026-08-21T15:59Z,char-industry,0,5
2026-08-21T15:59Z,char-killmail,0,0
2026-08-21T15:59Z,char-location,0,5
2026-08-21T15:59Z,char-notification,0,0
2026-08-21T15:59Z,char-social,0,2
2026-08-21T15:59Z,char-wallet,0,5
2026-08-21T15:59Z,fitting,0,5
2026-08-21T15:59Z,insurance,0,0
2026-08-21T15:59Z,meta,0,2
2026-08-21T15:59Z,sovereignty,0,2
2026-08-21T15:59Z,status,0,2
2026-08-21T16:00Z,char-asset,0,0
2026-08-21T16:00Z,char-contract,0,0
2026-08-21T16:00Z,char-detail,0,5
2026-08-21T16:00Z,char-industry,0,2
2026-08-21T16:00Z,char-killmail,0,0
2026-08-21T16:00Z,char-location,0,5
2026-08-21T16:00Z,char-notification,0,0
2026-08-21T16:00Z,char-social,0,2
2026-08-21T16:00Z,char-wallet,0,5
2026-08-21T16:00Z,fitting,0,5
2026-08-21T16:00Z,insurance,0,0
2026-08-21T16:00Z,meta,0,2
2026-08-21T16:00Z,sovereignty,0,2
2026-08-21T16:00Z,status,0,2
2026-08-21T16:01Z,char-asset,0,0
2026-08-21T16:01Z,char-contract,0,0
2026-08-21T16:01Z,char-detail,0,5
2026-08-21T16:01Z,char-industry,0,2
2026-08-21T16:01Z,char-killmail,0,0
2026-08-21T16:01Z,char-location,0,5
2026-08-21T16:01Z,char-notification,0,0
2026-08-21T16:01Z,char-social,0,2
2026-08-21T16:01Z,char-wallet,0,5
2026-08-21T16:01Z,fitting,0,5
2026-08-21T16:01Z,insurance,0,0
2026-08-21T16:01Z,meta,0,2
2026-08-21T16:01Z,sovereignty,0,2
2026-08-21T16:01Z,status,0,2
2026-08-21T16:02Z,char-asset,0,0
2026-08-21T16:02Z,char-contract,0,0
2026-08-21T16:02Z,char-detail,0,5
2026-08-21T16:02Z,char-industry,0,2
2026-08-21T16:02Z,char-killmail,0,0
2026-08-21T16:02Z,char-location,0,5
